time_seconds,time_minutes,actual_flow_rate,pulse_counts,pulse_counts_per_minute,observed_flow_rate,smoothed_flow_rate,event1_rate,event2_rate,event3_rate
316,6,0.05077552601262836,0.0,0.0,0.0,0.001329577903557933,0.05,0.0,0.0
317,6,0.050767416307526625,0.0,0.0,0.0,0.001329577903557933,0.05,0.0,0.0
318,6,0.050759531993807526,0.0,0.0,0.0,0.001329577903557933,0.05,0.0,0.0
319,6,0.050751983837775946,0.0,0.0,0.0,0.001329577903557933,0.05,0.0,0.0
320,6,0.05074487889634981,0.0,0.0,0.0,0.001329577903557933,0.05,0.0,0.0
321,6,0.05073831934404788,0.0,0.0,0.0,0.001329577903557933,0.05,0.0,0.0
322,6,0.050732401353470215,0.0,0.0,0.0,0.001329577903557933,0.05,0.0,0.0
323,6,0.050727214041537,0.0,0.0,0.0,0.001329577903557933,0.05,0.0,0.0
324,6,0.050722838493031004,0.0,0.0,0.0,0.001329577903557933,0.05,0.0,0.0
325,6,0.05071934687214179,0.0,0.0,0.0,0.001329577903557933,0.05,0.0,0.0
326,6,0.050716801631746036,0.0,0.0,0.0,0.001329577903557933,0.05,0.0,0.0
327,6,0.050715254829086974,0.0,0.0,0.0,0.001329577903557933,0.05,0.0,0.0
328,6,0.05071474755535073,0.0,0.0,0.0,0.001329577903557933,0.05,0.0,0.0
329,6,0.05071530948538919,0.0,0.0,0.0,0.001329577903557933,0.05,0.0,0.0
330,6,0.05071695855252254,0.0,0.0,0.0,0.001329577903557933,0.05,0.0,0.0
331,6,0.05071970075198482,0.0,0.0,0.0,0.001329577903557933,0.05,0.0,0.0
332,6,0.050723530075165446,0.0,0.0,0.0,0.001329577903557933,0.05,0.0,0.0
333,6,0.05072842857536768,0.0,0.0,0.0,0.001329577903557933,0.05,0.0,0.0
334,6,0.05073436656436323,0.0,0.0,0.0,0.001329577903557933,0.05,0.0,0.0
335,6,0.05074130293758964,0.0,0.0,0.0,0.001329577903557933,0.05,0.0,0.0
336,6,0.050749185624427526,0.0,0.0,0.0,0.001329577903557933,0.05,0.0,0.0
337,6,0.05075795215862426,0.0,0.0,0.0,0.001329577903557933,0.05,0.0,0.0
338,6,0.05076753036261457,0.0,0.0,0.0,0.001329577903557933,0.05,0.0,0.0
339,6,0.050777839138240285,0.0,0.0,0.0,0.001329577903557933,0.05,0.0,0.0
340,6,0.05078878935520612,0.0,0.0,0.0,0.001329577903557933,0.05,0.0,0.0
341,6,0.05080028482753728,0.0,0.0,0.0,0.001329577903557933,0.05,0.0,0.0
342,6,0.050812223367340696,0.0,0.0,0.0,0.001329577903557933,0.05,0.0,0.0
343,6,0.050824497904324584,0.0,0.0,0.0,0.001329577903557933,0.05,0.0,0.0
344,6,0.05083699765881065,0.0,0.0,0.0,0.001329577903557933,0.05,0.0,0.0
345,6,0.05084960935538725,0.0,0.0,0.0,0.001329577903557933,0.05,0.0,0.0
346,6,0.05086221846390642,0.0,0.0,0.0,0.001329577903557933,0.05,0.0,0.0
347,6,0.05087471045422805,0.0,0.0,0.0,0.001329577903557933,0.05,0.0,0.0
348,6,0.050886972050964145,0.0,0.0,0.0,0.001329577903557933,0.05,0.0,0.0
349,6,0.050898892474475856,0.0,0.0,0.0,0.001329577903557933,0.05,0.0,0.0
350,6,0.05091036465452657,0.0,0.0,0.0,0.001329577903557933,0.05,0.0,0.0
351,6,0.05092128640329417,0.0,0.0,0.0,0.001329577903557933,0.05,0.0,0.0
352,6,0.050931561534890576,0.0,0.0,0.0,0.001329577903557933,0.05,0.0,0.0
353,6,0.050941100919123,0.0,0.0,0.0,0.001329577903557933,0.05,0.0,0.0
354,6,0.05094982345795151,0.0,0.0,0.0,0.001329577903557933,0.05,0.0,0.0
355,6,0.05095765697394486,0.0,0.0,0.0,0.001329577903557933,0.05,0.0,0.0
356,6,0.050964539001000196,0.0,0.0,0.0,0.001329577903557933,0.05,0.0,0.0
357,6,0.05097041746866369,0.0,0.0,0.0,0.001329577903557933,0.05,0.0,0.0
358,6,0.05097525127255421,0.0,0.0,0.0,0.001329577903557933,0.05,0.0,0.0
359,6,0.05097901072464051,0.0,0.0,0.0,0.001329577903557933,0.05,0.0,0.0
360,7,0.05098167787843871,0.0,0.0,0.0,0.005258582617671521,0.05,0.0,0.0
361,7,0.05098324672556684,0.0,0.0,0.0,0.005258582617671521,0.05,0.0,0.0
362,7,0.05098372326150327,0.0,0.0,0.0,0.005258582617671521,0.05,0.0,0.0
363,7,0.05098312541982834,0.0,0.0,0.0,0.005258582617671521,0.05,0.0,0.0
364,7,0.050981482875669816,0.0,0.0,0.0,0.005258582617671521,0.05,0.0,0.0
365,7,0.05097883672050546,0.0,0.0,0.0,0.005258582617671521,0.05,0.0,0.0
366,7,0.050975239011885914,0.0,0.0,0.0,0.005258582617671521,0.05,0.0,0.0
367,7,0.050970752203011026,0.0,0.0,0.0,0.005258582617671521,0.05,0.0,0.0
368,7,0.050965448458409265,0.0,0.0,0.0,0.005258582617671521,0.05,0.0,0.0
369,7,0.05095940886321808,0.0,0.0,0.0,0.005258582617671521,0.05,0.0,0.0
370,7,0.05095272253472808,0.0,0.0,0.0,0.005258582617671521,0.05,0.0,0.0
371,7,0.0509454856459255,0.0,0.0,0.0,0.005258582617671521,0.05,0.0,0.0
372,7,0.05093780037173106,0.0,0.0,0.0,0.005258582617671521,0.05,0.0,0.0
373,7,0.050929773769480345,0.0,0.0,0.0,0.005258582617671521,0.05,0.0,0.0
374,7,0.050921516605911696,0.0,0.0,0.0,0.005258582617671521,0.05,0.0,0.0
375,7,0.05091314214351308,0.0,0.0,0.0,0.005258582617671521,0.05,0.0,0.0
376,7,0.05090476489952514,0.0,0.0,0.0,0.005258582617671521,0.05,0.0,0.0
377,7,0.050896499391196975,0.0,0.0,0.0,0.005258582617671521,0.05,0.0,0.0
378,7,0.05088845888104197,0.0,0.0,0.0,0.005258582617671521,0.05,0.0,0.0
379,7,0.05088075413584084,0.0,0.0,0.0,0.005258582617671521,0.05,0.0,0.0
380,7,0.05087349221298849,0.0,0.0,0.0,0.005258582617671521,0.05,0.0,0.0
381,7,0.050866775287481875,0.0,0.0,0.0,0.005258582617671521,0.05,0.0,0.0
382,7,0.05086069953240045,0.0,0.0,0.0,0.005258582617671521,0.05,0.0,0.0
383,7,0.05085535406514497,0.0,0.0,0.0,0.005258582617671521,0.05,0.0,0.0
384,7,0.050850819970979975,0.0,0.0,0.0,0.005258582617671521,0.05,0.0,0.0
385,7,0.05084716941457799,0.0,0.0,0.0,0.005258582617671521,0.05,0.0,0.0
386,7,0.050844464849299824,0.0,0.0,0.0,0.005258582617671521,0.05,0.0,0.0
387,7,0.05084275833287404,0.0,0.0,0.0,0.005258582617671521,0.05,0.0,0.0
388,7,0.05084209095697331,0.0,0.0,0.0,0.005258582617671521,0.05,0.0,0.0
389,7,0.05084249239693719,0.0,0.0,0.0,0.005258582617671521,0.05,0.0,0.0
390,7,0.05084398058657476,0.0,0.0,0.0,0.005258582617671521,0.05,0.0,0.0
391,7,0.05084656152161011,0.0,0.0,0.0,0.005258582617671521,0.05,0.0,0.0
392,7,0.050850229193923895,0.0,0.0,0.0,0.005258582617671521,0.05,0.0,0.0
393,7,0.05085496565731181,0.0,0.0,0.0,0.005258582617671521,0.05,0.0,0.0
394,7,0.05086074122403915,0.0,0.0,0.0,0.005258582617671521,0.05,0.0,0.0
395,7,0.050867514790038204,0.0,0.0,0.0,0.005258582617671521,0.05,0.0,0.0
396,7,0.05087523428518555,0.0,0.0,0.0,0.005258582617671521,0.05,0.0,0.0
397,7,0.05088383724372566,0.0,0.0,0.0,0.005258582617671521,0.05,0.0,0.0
398,7,0.05089325148859155,0.0,0.0,0.0,0.005258582617671521,0.05,0.0,0.0
399,7,0.05090339592212449,0.0,0.0,0.0,0.005258582617671521,0.05,0.0,0.0
400,7,0.05091418141452981,0.0,0.0,0.0,0.005258582617671521,0.05,0.0,0.0
401,7,0.050925511780334505,0.0,0.0,0.0,0.005258582617671521,0.05,0.0,0.0
402,7,0.05093728483214843,0.0,0.0,0.0,0.005258582617671521,0.05,0.0,0.0
403,7,0.05094939350018392,0.0,0.0,0.0,0.005258582617671521,0.05,0.0,0.0
404,7,0.05096172700526794,0.0,0.0,0.0,0.005258582617671521,0.05,0.0,0.0
405,7,0.05097417207249528,0.0,0.0,0.0,0.005258582617671521,0.05,0.0,0.0
406,7,0.05098661417222554,0.0,0.0,0.0,0.005258582617671521,0.05,0.0,0.0
407,7,0.05099893877482737,0.0,0.0,0.0,0.005258582617671521,0.05,0.0,0.0
408,7,0.05101103260542266,0.0,0.0,0.0,0.005258582617671521,0.05,0.0,0.0
409,7,0.05102278488488359,0.0,0.0,0.0,0.005258582617671521,0.05,0.0,0.0
410,7,0.05103408854348577,0.0,0.0,0.0,0.005258582617671521,0.05,0.0,0.0
411,7,0.05104484139392039,0.0,0.0,0.0,0.005258582617671521,0.05,0.0,0.0
412,7,0.05105494725081391,0.0,0.0,0.0,0.005258582617671521,0.05,0.0,0.0
413,7,0.05106431698448915,0.0,0.0,0.0,0.005258582617671521,0.05,0.0,0.0
414,7,0.05107286949742297,0.0,0.0,0.0,0.005258582617671521,0.05,0.0,0.0
415,7,0.051080532612702054,0.0,0.0,0.0,0.005258582617671521,0.05,0.0,0.0
416,7,0.05108724386474263,0.0,0.0,0.0,0.005258582617671521,0.05,0.0,0.0
417,7,0.051092951183611054,0.0,0.0,0.0,0.005258582617671521,0.05,0.0,0.0
418,7,0.05109761346544756,0.0,0.0,0.0,0.005258582617671521,0.05,0.0,0.0
419,7,0.051101201022743396,0.0,0.0,0.0,0.005258582617671521,0.05,0.0,0.0
420,8,0.05110369590953828,0.0,0.0,0.0,0.01619757478037931,0.05,0.0,0.0
421,8,0.05110509211797502,0.0,0.0,0.0,0.01619757478037931,0.05,0.0,0.0
422,8,0.05110539564405787,0.0,0.0,0.0,0.01619757478037931,0.05,0.0,0.0
423,8,0.051104624421894174,0.0,0.0,0.0,0.01619757478037931,0.05,0.0,0.0
424,8,0.05110280812713985,0.0,0.0,0.0,0.01619757478037931,0.05,0.0,0.0
425,8,0.051099987851801934,0.0,0.0,0.0,0.01619757478037931,0.05,0.0,0.0
426,8,0.05109621565396148,0.0,0.0,0.0,0.01619757478037931,0.05,0.0,0.0
427,8,0.051091553987349846,0.0,0.0,0.0,0.01619757478037931,0.05,0.0,0.0
428,8,0.051086075017028165,0.0,0.0,0.0,0.01619757478037931,0.05,0.0,0.0
429,8,0.051079859828667626,0.0,0.0,0.0,0.01619757478037931,0.05,0.0,0.0
430,8,0.05107299754009375,0.0,0.0,0.0,0.01619757478037931,0.05,0.0,0.0
431,8,0.05106558432482878,0.0,0.0,0.0,0.01619757478037931,0.05,0.0,0.0
432,8,0.05105772235833053,0.0,0.0,0.0,0.01619757478037931,0.05,0.0,0.0
433,8,0.051049518698472844,0.0,0.0,0.0,0.01619757478037931,0.05,0.0,0.0
434,8,0.05104108411253341,0.0,0.0,0.0,0.01619757478037931,0.05,0.0,0.0
435,8,0.051032531863540634,0.0,0.0,0.0,0.01619757478037931,0.05,0.0,0.0
436,8,0.05102397646927674,0.0,0.0,0.0,0.01619757478037931,0.05,0.0,0.0
437,8,0.05101553244753351,0.0,0.0,0.0,0.01619757478037931,0.05,0.0,0.0
438,8,0.05100731306136812,0.0,0.0,0.0,0.01619757478037931,0.05,0.0,0.0
439,8,0.050999429078106145,0.0,0.0,0.0,0.01619757478037931,0.05,0.0,0.0
440,8,0.0509919875556885,0.0,0.0,0.0,0.01619757478037931,0.05,0.0,0.0
441,8,0.05098509066965923,0.0,0.0,0.0,0.01619757478037931,0.05,0.0,0.0
442,8,0.050978834593645966,0.0,0.0,0.0,0.01619757478037931,0.05,0.0,0.0
443,8,0.05097330844559877,0.0,0.0,0.0,0.01619757478037931,0.05,0.0,0.0
444,8,0.050968593311332556,0.0,0.0,0.0,0.01619757478037931,0.05,0.0,0.0
445,8,0.05096476135607133,0.0,0.0,0.0,0.01619757478037931,0.05,0.0,0.0
446,8,0.05096187503372849,0.0,0.0,0.0,0.01619757478037931,0.05,0.0,0.0
447,8,0.05095998640258625,0.0,0.0,0.0,0.01619757478037931,0.05,0.0,0.0
448,8,0.05095913655487201,0.0,0.0,0.0,0.01619757478037931,0.05,0.0,0.0
449,8,0.0509593551664812,0.0,0.0,0.0,0.01619757478037931,0.05,0.0,0.0
450,8,0.050960660171779824,0.0,0.0,0.0,0.01619757478037931,0.05,0.0,0.0
451,8,0.05096305756704997,0.0,0.0,0.0,0.01619757478037931,0.05,0.0,0.0
452,8,0.0509665413447314,0.0,0.0,0.0,0.01619757478037931,0.05,0.0,0.0
453,8,0.050971093559179975,0.0,0.0,0.0,0.01619757478037931,0.05,0.0,0.0
454,8,0.05097668452322224,0.0,0.0,0.0,0.01619757478037931,0.05,0.0,0.0
455,8,0.05098327313335283,0.0,0.0,0.0,0.01619757478037931,0.05,0.0,0.0
456,8,0.05099080732001172,0.0,0.0,0.0,0.01619757478037931,0.05,0.0,0.0
457,8,0.05099922461800786,0.0,0.0,0.0,0.01619757478037931,0.05,0.0,0.0
458,8,0.05100845285083984,0.0,0.0,0.0,0.01619757478037931,0.05,0.0,0.0
459,8,0.051018410921415534,0.0,0.0,0.0,0.01619757478037931,0.05,0.0,0.0
460,8,0.05102900970050798,0.0,0.0,0.0,0.01619757478037931,0.05,0.0,0.0
461,8,0.05104015300321292,0.0,0.0,0.0,0.01619757478037931,0.05,0.0,0.0
462,8,0.05105173864271005,0.0,0.0,0.0,0.01619757478037931,0.05,0.0,0.0
463,8,0.05106365954978258,0.0,0.0,0.0,0.01619757478037931,0.05,0.0,0.0
464,8,0.05107580494582944,0.0,0.0,0.0,0.01619757478037931,0.05,0.0,0.0
465,8,0.05108806155651843,0.0,0.0,0.0,0.01619757478037931,0.05,0.0,0.0
466,8,0.051100314852783234,0.0,0.0,0.0,0.01619757478037931,0.05,0.0,0.0
467,8,0.051112450305567596,0.0,0.0,0.0,0.01619757478037931,0.05,0.0,0.0
468,8,0.051124354640569615,0.0,0.0,0.0,0.01619757478037931,0.05,0.0,0.0
469,8,0.05113591707923871,0.0,0.0,0.0,0.01619757478037931,0.05,0.0,0.0
470,8,0.05114703055242876,0.0,0.0,0.0,0.01619757478037931,0.05,0.0,0.0
471,8,0.05115759287341032,0.0,0.0,0.0,0.01619757478037931,0.05,0.0,0.0
472,8,0.05116750785739021,0.0,0.0,0.0,0.01619757478037931,0.05,0.0,0.0
473,8,0.05117668637527269,0.0,0.0,0.0,0.01619757478037931,0.05,0.0,0.0
474,8,0.0511850473301171,0.0,0.0,0.0,0.01619757478037931,0.05,0.0,0.0
475,8,0.05119251854559363,0.0,0.0,0.0,0.01619757478037931,0.05,0.0,0.0
476,8,0.05119903755670308,0.0,0.0,0.0,0.01619757478037931,0.05,0.0,0.0
477,8,0.05120455229409743,0.0,0.0,0.0,0.01619757478037931,0.05,0.0,0.0
478,8,0.05120902165450351,0.0,0.0,0.0,0.01619757478037931,0.05,0.0,0.0
479,8,0.05121241595100025,0.0,0.0,0.0,0.01619757478037931,0.05,0.0,0.0
480,9,0.05121471723821609,0.0,0.0,0.0,0.038855961962836465,0.05,0.0,0.0
481,9,0.05121591950888356,0.0,0.0,0.0,0.038855961962836465,0.05,0.0,0.0
482,9,0.05121602875959768,0.0,0.0,0.0,0.038855961962836465,0.05,0.0,0.0
483,9,0.051215062925057606,0.0,0.0,0.0,0.038855961962836465,0.05,0.0,0.0
484,9,0.051213051681512065,0.0,0.0,0.0,0.038855961962836465,0.05,0.0,0.0
485,9,0.05121003612156195,0.0,0.0,0.0,0.038855961962836465,0.05,0.0,0.0
486,9,0.05120606830388318,0.0,0.0,0.0,0.038855961962836465,0.05,0.0,0.0
487,9,0.051201210682803006,0.0,0.0,0.0,0.038855961962836465,0.05,0.0,0.0
488,9,0.05119553542397948,0.0,0.0,0.0,0.038855961962836465,0.05,0.0,0.0
489,9,0.051189123613681706,0.0,0.0,0.0,0.038855961962836465,0.05,0.0,0.0
490,9,0.051182064370334165,0.0,0.0,0.0,0.038855961962836465,0.05,0.0,0.0
491,9,0.05117445386805904,0.0,0.0,0.0,0.038855961962836465,0.05,0.0,0.0
492,9,0.05116639428291514,0.0,0.0,0.0,0.038855961962836465,0.05,0.0,0.0
493,9,0.05115799267337826,0.0,0.0,0.0,0.038855961962836465,0.05,0.0,0.0
494,9,0.05114935980732909,0.0,0.0,0.0,0.038855961962836465,0.05,0.0,0.0
495,9,0.05114060894840005,0.0,0.0,0.0,0.038855961962836465,0.05,0.0,0.0
496,9,0.051131854614978337,0.0,0.0,0.0,0.038855961962836465,0.05,0.0,0.0
497,9,0.051123211325461757,0.0,0.0,0.0,0.038855961962836465,0.05,0.0,0.0
498,9,0.051114792343514466,0.0,0.0,0.0,0.038855961962836465,0.05,0.0,0.0
499,9,0.051106708437070075,0.0,0.0,0.0,0.038855961962836465,0.05,0.0,0.0
500,9,0.051099066664678464,0.0,0.0,0.0,0.038855961962836465,0.05,0.0,0.0
501,9,0.05109196920249371,0.0,0.0,0.0,0.038855961962836465,0.05,0.0,0.0
502,9,0.0510855122247544,0.0,0.0,0.0,0.038855961962836465,0.05,0.0,0.0
503,9,0.051079784850022604,0.0,0.0,0.0,0.038855961962836465,0.05,0.0,0.0
504,9,0.05107486816472619,0.0,0.0,0.0,0.038855961962836465,0.05,0.0,0.0
505,9,0.051070834334703136,0.0,0.0,0.0,0.038855961962836465,0.05,0.0,0.0
506,9,0.05106774581448177,0.0,0.0,0.0,0.038855961962836465,0.05,0.0,0.0
507,9,0.051065654662960244,0.0,0.0,0.0,0.038855961962836465,0.05,0.0,0.0
508,9,0.05106460197298289,0.0,0.0,0.0,0.038855961962836465,0.05,0.0,0.0
509,9,0.051064617421063,0.0,0.0,0.0,0.038855961962836465,0.05,0.0,0.0
510,9,0.051065718942185465,0.0,0.0,0.0,0.038855961962836465,0.05,0.0,0.0
511,9,0.05106791253325221,0.0,0.0,0.0,0.038855961962836465,0.05,0.0,0.0
512,9,0.051071192187323824,0.0,0.0,0.0,0.038855961962836465,0.05,0.0,0.0
513,9,0.05107553995937798,0.0,0.0,0.0,0.038855961962836465,0.05,0.0,0.0
514,9,0.05108092616286397,0.0,0.0,0.0,0.038855961962836465,0.05,0.0,0.0
515,9,0.05108730969490018,0.0,0.0,0.0,0.038855961962836465,0.05,0.0,0.0
516,9,0.05109463848655127,0.0,0.0,0.0,0.038855961962836465,0.05,0.0,0.0
517,9,0.05110285007325189,0.0,0.0,0.0,0.038855961962836465,0.05,0.0,0.0
518,9,0.051111872279127224,0.0,0.0,0.0,0.038855961962836465,0.05,0.0,0.0
519,9,0.05112162400771276,0.0,0.0,0.0,0.038855961962836465,0.05,0.0,0.0
520,9,0.05113201613041008,0.0,0.0,0.0,0.038855961962836465,0.05,0.0,0.0
521,9,0.05114295246294446,0.0,0.0,0.0,0.038855961962836465,0.05,0.0,0.0
522,9,0.05115433081912604,0.0,0.0,0.0,0.038855961962836465,0.05,0.0,0.0
523,9,0.05116604413036946,0.0,0.0,0.0,0.038855961962836465,0.05,0.0,0.0
524,9,0.05117798161870602,0.0,0.0,0.0,0.038855961962836465,0.05,0.0,0.0
525,9,0.05119003001043686,0.0,0.0,0.0,0.038855961962836465,0.05,0.0,0.0
526,9,0.051202074777129895,0.0,0.0,0.0,0.038855961962836465,0.05,0.0,0.0
527,9,0.051214001390364125,0.0,0.0,0.0,0.038855961962836465,0.05,0.0,0.0
528,9,0.05122569657647379,0.0,0.0,0.0,0.038855961962836465,0.05,0.0,0.0
529,9,0.051237049557545426,0.0,0.0,0.0,0.038855961962836465,0.05,0.0,0.0
530,9,0.05124795326507094,0.0,0.0,0.0,0.038855961962836465,0.05,0.0,0.0
531,9,0.05125830551295989,0.0,0.0,0.0,0.038855961962836465,0.05,0.0,0.0
532,9,0.05126801011705899,0.0,0.0,0.0,0.038855961962836465,0.05,0.0,0.0
533,9,0.05127697794891338,0.0,0.0,0.0,0.038855961962836465,0.05,0.0,0.0
534,9,0.051285127912224164,0.0,0.0,0.0,0.038855961962836465,0.05,0.0,0.0
535,9,0.05129238783130428,0.0,0.0,0.0,0.038855961962836465,0.05,0.0,0.0
536,9,0.05129869524179813,0.0,0.0,0.0,0.038855961962836465,0.05,0.0,0.0
537,9,0.051303998075002286,0.0,0.0,0.0,0.038855961962836465,0.05,0.0,0.0
538,9,0.051308255228289086,0.0,0.0,0.0,0.038855961962836465,0.05,0.0,0.0
539,9,0.051311437015383876,0.0,0.0,0.0,0.038855961962836465,0.05,0.0,0.0
540,10,0.05131352549156242,0.0,0.0,0.0,0.07259249385920943,0.05,0.0,0.0
541,10,0.05131451465020552,0.0,0.0,0.0,0.07259249385920943,0.05,0.0,0.0
542,10,0.05131441048855738,0.0,0.0,0.0,0.07259249385920943,0.05,0.0,0.0
543,10,0.05131323094196723,0.0,0.0,0.0,0.07259249385920943,0.05,0.0,0.0
544,10,0.0513110056873348,0.0,0.0,0.0,0.07259249385920943,0.05,0.0,0.0
545,10,0.051307775817912925,0.0,0.0,0.0,0.07259249385920943,0.05,0.0,0.0
546,10,0.051303593393030325,0.0,0.0,0.0,0.07259249385920943,0.05,0.0,0.0
547,10,0.051298520867667986,0.0,0.0,0.0,0.07259249385920943,0.05,0.0,0.0
548,10,0.051292630408138584,0.0,0.0,0.0,0.07259249385920943,0.05,0.0,0.0
549,10,0.05128600310136679,0.0,0.0,0.0,0.07259249385920943,0.05,0.0,0.0
550,10,0.05127872806643349,0.0,0.0,0.0,0.07259249385920943,0.05,0.0,0.0
551,10,0.05127090147811824,0.0,0.0,0.0,0.07259249385920943,0.05,0.0,0.0
552,10,0.05126262551313805,0.0,0.0,0.0,0.07259249385920943,0.05,0.0,0.0
553,10,0.05125400723062788,0.0,0.0,0.0,0.07259249385920943,0.05,0.0,0.0
554,10,0.05124515739912843,0.0,0.0,0.0,0.07259249385920943,0.05,0.0,0.0
555,10,0.051236189282933026,0.0,0.0,0.0,0.07259249385920943,0.05,0.0,0.0
556,10,0.05122721740109068,0.0,0.0,0.0,0.07259249385920943,0.05,0.0,0.0
557,10,0.05121835627266187,0.0,0.0,0.0,0.07259249385920943,0.05,0.0,0.0
558,10,0.05120971916197435,0.0,0.0,0.0,0.07259249385920943,0.05,0.0,0.0
559,10,0.05120141683762616,0.0,0.0,0.0,0.07259249385920943,0.05,0.0,0.0
560,10,0.05119355635883256,0.0,0.0,0.0,0.07259249385920943,0.05,0.0,0.0
561,10,0.051186239902413805,0.0,0.0,0.0,0.07259249385920943,0.05,0.0,0.0
562,10,0.05117956364327561,0.0,0.0,0.0,0.07259249385920943,0.05,0.0,0.0
563,10,0.05117361670064798,0.0,0.0,0.0,0.07259249385920943,0.05,0.0,0.0
564,10,0.05116848016162766,0.0,0.0,0.0,0.07259249385920943,0.05,0.0,0.0
565,10,0.05116422619272231,0.0,0.0,0.0,0.07259249385920943,0.05,0.0,0.0
566,10,0.051160917249130855,0.0,0.0,0.0,0.07259249385920943,0.05,0.0,0.0
567,10,0.05115860539042289,0.0,0.0,0.0,0.07259249385920943,0.05,0.0,0.0
568,10,0.051157331710115064,0.0,0.0,0.0,0.07259249385920943,0.05,0.0,0.0
569,10,0.05115712588539384,0.0,0.0,0.0,0.07259249385920943,0.05,0.0,0.0
570,10,0.05115800585191814,0.0,0.0,0.0,0.07259249385920943,0.05,0.0,0.0
571,10,0.051159977607264796,0.0,0.0,0.0,0.07259249385920943,0.05,0.0,0.0
572,10,0.05116303514517015,0.0,0.0,0.0,0.07259249385920943,0.05,0.0,0.0
573,10,0.051167160521288446,0.0,0.0,0.0,0.07259249385920943,0.05,0.0,0.0
574,10,0.05117232404974647,0.0,0.0,0.0,0.07259249385920943,0.05,0.0,0.0
575,10,0.05117848462834088,0.0,0.0,0.0,0.07259249385920943,0.05,0.0,0.0
576,10,0.051185590188815536,0.0,0.0,0.0,0.07259249385920943,0.05,0.0,0.0
577,10,0.051193578267285045,0.0,0.0,0.0,0.07259249385920943,0.05,0.0,0.0
578,10,0.051202376688555463,0.0,0.0,0.0,0.07259249385920943,0.05,0.0,0.0
579,10,0.05121190435684396,0.0,0.0,0.0,0.07259249385920943,0.05,0.0,0.0
580,10,0.05122207214423464,0.0,0.0,0.0,0.07259249385920943,0.05,0.0,0.0
581,10,0.05123278386713614,0.0,0.0,0.0,0.07259249385920943,0.05,0.0,0.0
582,10,0.0512439373400428,0.0,0.0,0.0,0.07259249385920943,0.05,0.0,0.0
583,10,0.0512554254950543,0.0,0.0,0.0,0.07259249385920943,0.05,0.0,0.0
584,10,0.05126713755488781,0.0,0.0,0.0,0.07259249385920943,0.05,0.0,0.0
585,10,0.05127896024653114,0.0,0.0,0.0,0.07259249385920943,0.05,0.0,0.0
586,10,0.05129077904223976,0.0,0.0,0.0,0.07259249385920943,0.05,0.0,0.0
587,10,0.051302479414280996,0.0,0.0,0.0,0.07259249385920943,0.05,0.0,0.0
588,10,0.05131394808967826,0.0,0.0,0.0,0.07259249385920943,0.05,0.0,0.0
589,10,0.05132507429120808,0.0,0.0,0.0,0.07259249385920943,0.05,0.0,0.0
590,10,0.05133575095105317,0.0,0.0,0.0,0.07259249385920943,0.05,0.0,0.0
591,10,0.051345875883814715,0.0,0.0,0.0,0.07259249385920943,0.05,0.0,0.0
592,10,0.05135535290603189,0.0,0.0,0.0,0.07259249385920943,0.05,0.0,0.0
593,10,0.05136409288994305,0.0,0.0,0.0,0.07259249385920943,0.05,0.0,0.0
594,10,0.05137201473994341,0.0,0.0,0.0,0.07259249385920943,0.05,0.0,0.0
595,10,0.05137904628104074,0.0,0.0,0.0,0.07259249385920943,0.05,0.0,0.0
596,10,0.051385125049575146,0.0,0.0,0.0,0.07259249385920943,0.05,0.0,0.0
597,10,0.05139019897753967,0.0,0.0,0.0,0.07259249385920943,0.05,0.0,0.0
598,10,0.05139422696300394,0.0,0.0,0.0,0.07259249385920943,0.05,0.0,0.0
599,10,0.05139717932039139,0.0,0.0,0.0,0.07259249385920943,0.05,0.0,0.0
600,11,0.051399038105676656,0.0,0.0,0.0,0.10562145533087422,0.05,0.0,0.0
601,11,0.05139979731294023,0.0,0.0,0.0,0.10562145533087422,0.05,0.0,0.0
602,11,0.05139946294012678,0.0,0.0,0.0,0.10562145533087422,0.05,0.0,0.0
603,11,0.0513980529232868,0.0,0.0,0.0,0.10562145533087422,0.05,0.0,0.0
604,11,0.05139559694002209,0.0,0.0,0.0,0.10562145533087422,0.05,0.0,0.0
605,11,0.0513921360842883,0.0,0.0,0.0,0.10562145533087422,0.05,0.0,0.0
606,11,0.05138772241611778,0.0,0.0,0.0,0.10562145533087422,0.05,0.0,0.0
607,11,0.05138241839119592,0.0,0.0,0.0,0.10562145533087422,0.05,0.0,0.0
608,11,0.0513762961765406,0.0,0.0,0.0,0.10562145533087422,0.05,0.0,0.0
609,11,0.051369436859782444,0.0,0.0,0.0,0.10562145533087422,0.05,0.0,0.0
610,11,0.0513619295607091,0.0,0.0,0.0,0.10562145533087422,0.05,0.0,0.0
611,11,0.05135387045480761,0.0,0.0,0.0,0.10562145533087422,0.05,0.0,0.0
612,11,0.05134536171950329,0.0,0.0,0.0,0.10562145533087422,0.05,0.0,0.0
613,11,0.051336510414640164,0.0,0.0,0.0,0.10562145533087422,0.05,0.0,0.0
614,11,0.05132742730946874,0.0,0.0,0.0,0.10562145533087422,0.05,0.0,0.0
615,11,0.05131822566899295,0.0,0.0,0.0,0.10562145533087422,0.05,0.0,0.0
616,11,0.05130902001297316,0.0,0.0,0.0,0.10562145533087422,0.05,0.0,0.0
617,11,0.05129992486118196,0.0,0.0,0.0,0.10562145533087422,0.05,0.0,0.0
